,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,First Name,Middle Name,Last Name,Title
651,652,1,2,"Doling, Miss. Elsie",1,18.0,0,1,231919,23.0,S,Elsie,,Doling, Miss
652,653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,21.0,0,0,8475,8.4333,S,Johannes,Halvorsen,Kalvik, Mr
653,654,1,3,"O'Leary, Miss. Hanora ""Norah""",1,,0,0,330919,7.8292,Q,Hanora,"""Norah""",O'Leary, Miss
654,655,0,3,"Hegarty, Miss. Hanora ""Nora""",1,18.0,0,0,365226,6.75,Q,Hanora,"""Nora""",Hegarty, Miss
655,656,0,2,"Hickman, Mr. Leonard Mark",0,24.0,2,0,S.O.C. 14879,73.5,S,Leonard,Mark,Hickman, Mr
656,657,0,3,"Radeff, Mr. Alexander",0,,0,0,349223,7.8958,S,Alexander,,Radeff, Mr
657,658,0,3,"Bourke, Mrs. John (Catherine)",1,32.0,1,1,364849,15.5,Q,John,(Catherine),Bourke, Mrs
658,659,0,2,"Eitemiller, Mr. George Floyd",0,23.0,0,0,29751,13.0,S,George,Floyd,Eitemiller, Mr
659,660,0,1,"Newell, Mr. Arthur Webster",0,58.0,0,2,35273,113.275,C,Arthur,Webster,Newell, Mr
660,661,1,1,"Frauenthal, Dr. Henry William",0,50.0,2,0,PC 17611,133.65,S,Henry,William,Frauenthal, Dr
661,662,0,3,"Badt, Mr. Mohamed",0,40.0,0,0,2623,7.225,C,Mohamed,,Badt, Mr
662,663,0,1,"Colley, Mr. Edward Pomeroy",0,47.0,0,0,5727,25.5875,S,Edward,Pomeroy,Colley, Mr
663,664,0,3,"Coleff, Mr. Peju",0,36.0,0,0,349210,7.4958,S,Peju,,Coleff, Mr
664,665,1,3,"Lindqvist, Mr. Eino William",0,20.0,1,0,STON/O 2. 3101285,7.925,S,Eino,William,Lindqvist, Mr
665,666,0,2,"Hickman, Mr. Lewis",0,32.0,2,0,S.O.C. 14879,73.5,S,Lewis,,Hickman, Mr
666,667,0,2,"Butler, Mr. Reginald Fenton",0,25.0,0,0,234686,13.0,S,Reginald,Fenton,Butler, Mr
667,668,0,3,"Rommetvedt, Mr. Knud Paust",0,,0,0,312993,7.775,S,Knud,Paust,Rommetvedt, Mr
668,669,0,3,"Cook, Mr. Jacob",0,43.0,0,0,A/5 3536,8.05,S,Jacob,,Cook, Mr
669,670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,,1,0,19996,52.0,S,Elmer,Zebley,Taylor, Mrs
670,671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,40.0,1,1,29750,39.0,S,Thomas,William,Brown, Mrs
671,672,0,1,"Davidson, Mr. Thornton",0,31.0,1,0,F.C. 12750,52.0,S,Thornton,,Davidson, Mr
672,673,0,2,"Mitchell, Mr. Henry Michael",0,70.0,0,0,C.A. 24580,10.5,S,Henry,Michael,Mitchell, Mr
673,674,1,2,"Wilhelms, Mr. Charles",0,31.0,0,0,244270,13.0,S,Charles,,Wilhelms, Mr
674,675,0,2,"Watson, Mr. Ennis Hastings",0,,0,0,239856,0.0,S,Ennis,Hastings,Watson, Mr
675,676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,18.0,0,0,349912,7.775,S,Gustaf,Hjalmar,Edvardsson, Mr
676,677,0,3,"Sawyer, Mr. Frederick Charles",0,24.5,0,0,342826,8.05,S,Frederick,Charles,Sawyer, Mr
677,678,1,3,"Turja, Miss. Anna Sofia",1,18.0,0,0,4138,9.8417,S,Anna,Sofia,Turja, Miss
678,679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,43.0,1,6,CA 2144,46.9,S,Frederick,(Augusta,Goodwin, Mrs
679,680,1,1,"Cardeza, Mr. Thomas Drake Martinez",0,36.0,0,1,PC 17755,512.3292,C,Thomas,Drake,Cardeza, Mr
680,681,0,3,"Peters, Miss. Katie",1,,0,0,330935,8.1375,Q,Katie,,Peters, Miss
681,682,1,1,"Hassab, Mr. Hammad",0,27.0,0,0,PC 17572,76.7292,C,Hammad,,Hassab, Mr
682,683,0,3,"Olsvigen, Mr. Thor Anderson",0,20.0,0,0,6563,9.225,S,Thor,Anderson,Olsvigen, Mr
683,684,0,3,"Goodwin, Mr. Charles Edward",0,14.0,5,2,CA 2144,46.9,S,Charles,Edward,Goodwin, Mr
684,685,0,2,"Brown, Mr. Thomas William Solomon",0,60.0,1,1,29750,39.0,S,Thomas,William,Brown, Mr
685,686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",0,25.0,1,2,SC/Paris 2123,41.5792,C,Joseph,Philippe,Laroche, Mr
686,687,0,3,"Panula, Mr. Jaako Arnold",0,14.0,4,1,3101295,39.6875,S,Jaako,Arnold,Panula, Mr
687,688,0,3,"Dakic, Mr. Branko",0,19.0,0,0,349228,10.1708,S,Branko,,Dakic, Mr
688,689,0,3,"Fischer, Mr. Eberhard Thelander",0,18.0,0,0,350036,7.7958,S,Eberhard,Thelander,Fischer, Mr
689,690,1,1,"Madill, Miss. Georgette Alexandra",1,15.0,0,1,24160,211.3375,S,Georgette,Alexandra,Madill, Miss
690,691,1,1,"Dick, Mr. Albert Adrian",0,31.0,1,0,17474,57.0,S,Albert,Adrian,Dick, Mr
691,692,1,3,"Karun, Miss. Manca",1,4.0,0,1,349256,13.4167,C,Manca,,Karun, Miss
692,693,1,3,"Lam, Mr. Ali",0,,0,0,1601,56.4958,S,Ali,,Lam, Mr
693,694,0,3,"Saad, Mr. Khalil",0,25.0,0,0,2672,7.225,C,Khalil,,Saad, Mr
694,695,0,1,"Weir, Col. John",0,60.0,0,0,113800,26.55,S,John,,Weir, Col
695,696,0,2,"Chapman, Mr. Charles Henry",0,52.0,0,0,248731,13.5,S,Charles,Henry,Chapman, Mr
696,697,0,3,"Kelly, Mr. James",0,44.0,0,0,363592,8.05,S,James,,Kelly, Mr
697,698,1,3,"Mullens, Miss. Katherine ""Katie""",1,,0,0,35852,7.7333,Q,Katherine,"""Katie""",Mullens, Miss
698,699,0,1,"Thayer, Mr. John Borland",0,49.0,1,1,17421,110.8833,C,John,Borland,Thayer, Mr
699,700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,42.0,0,0,348121,7.65,S,Adolf,Mathias,Humblen, Mr
700,701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",1,18.0,1,0,PC 17757,227.525,C,John,Jacob,Astor, Mrs
701,702,1,1,"Silverthorne, Mr. Spencer Victor",0,35.0,0,0,PC 17475,26.2875,S,Spencer,Victor,Silverthorne, Mr
702,703,0,3,"Barbara, Miss. Saiide",1,18.0,0,1,2691,14.4542,C,Saiide,,Barbara, Miss
703,704,0,3,"Gallagher, Mr. Martin",0,25.0,0,0,36864,7.7417,Q,Martin,,Gallagher, Mr
704,705,0,3,"Hansen, Mr. Henrik Juul",0,26.0,1,0,350025,7.8542,S,Henrik,Juul,Hansen, Mr
705,706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,39.0,0,0,250655,26.0,S,Henry,Samuel,Morley, Mr
706,707,1,2,"Kelly, Mrs. Florence ""Fannie""",1,45.0,0,0,223596,13.5,S,Florence,"""Fannie""",Kelly, Mrs
707,708,1,1,"Calderhead, Mr. Edward Pennington",0,42.0,0,0,PC 17476,26.2875,S,Edward,Pennington,Calderhead, Mr
708,709,1,1,"Cleaver, Miss. Alice",1,22.0,0,0,113781,151.55,S,Alice,,Cleaver, Miss
709,710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",0,,1,1,2661,15.2458,C,Halim,Gonios,Moubarek, Master
710,711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",1,24.0,0,0,PC 17482,49.5042,C,Berthe,Antonine,Mayne, Mlle
711,712,0,1,"Klaber, Mr. Herman",0,,0,0,113028,26.55,S,Herman,,Klaber, Mr
712,713,1,1,"Taylor, Mr. Elmer Zebley",0,48.0,1,0,19996,52.0,S,Elmer,Zebley,Taylor, Mr
713,714,0,3,"Larsson, Mr. August Viktor",0,29.0,0,0,7545,9.4833,S,August,Viktor,Larsson, Mr
714,715,0,2,"Greenberg, Mr. Samuel",0,52.0,0,0,250647,13.0,S,Samuel,,Greenberg, Mr
715,716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,19.0,0,0,348124,7.65,S,Peter,Andreas,Soholt, Mr
716,717,1,1,"Endres, Miss. Caroline Louise",1,38.0,0,0,PC 17757,227.525,C,Caroline,Louise,Endres, Miss
717,718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",1,27.0,0,0,34218,10.5,S,Edwina,Celia,Troutt, Miss
718,719,0,3,"McEvoy, Mr. Michael",0,,0,0,36568,15.5,Q,Michael,,McEvoy, Mr
719,720,0,3,"Johnson, Mr. Malkolm Joackim",0,33.0,0,0,347062,7.775,S,Malkolm,Joackim,Johnson, Mr
720,721,1,2,"Harper, Miss. Annie Jessie ""Nina""",1,6.0,0,1,248727,33.0,S,Annie,Jessie,Harper, Miss
721,722,0,3,"Jensen, Mr. Svend Lauritz",0,17.0,1,0,350048,7.0542,S,Svend,Lauritz,Jensen, Mr
722,723,0,2,"Gillespie, Mr. William Henry",0,34.0,0,0,12233,13.0,S,William,Henry,Gillespie, Mr
723,724,0,2,"Hodges, Mr. Henry Price",0,50.0,0,0,250643,13.0,S,Henry,Price,Hodges, Mr
724,725,1,1,"Chambers, Mr. Norman Campbell",0,27.0,1,0,113806,53.1,S,Norman,Campbell,Chambers, Mr
725,726,0,3,"Oreskovic, Mr. Luka",0,20.0,0,0,315094,8.6625,S,Luka,,Oreskovic, Mr
726,727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",1,30.0,3,0,31027,21.0,S,Peter,Henry,Renouf, Mrs
727,728,1,3,"Mannion, Miss. Margareth",1,,0,0,36866,7.7375,Q,Margareth,,Mannion, Miss
728,729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",0,25.0,1,0,236853,26.0,S,Kurt,Arnold,Bryhl, Mr
729,730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,25.0,1,0,STON/O2. 3101271,7.925,S,Pieta,Sofia,Ilmakangas, Miss
730,731,1,1,"Allen, Miss. Elisabeth Walton",1,29.0,0,0,24160,211.3375,S,Elisabeth,Walton,Allen, Miss
731,732,0,3,"Hassan, Mr. Houssein G N",0,11.0,0,0,2699,18.7875,C,Houssein,G,Hassan, Mr
732,733,0,2,"Knight, Mr. Robert J",0,,0,0,239855,0.0,S,Robert,J,Knight, Mr
733,734,0,2,"Berriman, Mr. William John",0,23.0,0,0,28425,13.0,S,William,John,Berriman, Mr
734,735,0,2,"Troupiansky, Mr. Moses Aaron",0,23.0,0,0,233639,13.0,S,Moses,Aaron,Troupiansky, Mr
735,736,0,3,"Williams, Mr. Leslie",0,28.5,0,0,54636,16.1,S,Leslie,,Williams, Mr
736,737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,48.0,1,3,W./C. 6608,34.375,S,Edward,(Margaret,Ford, Mrs
737,738,1,1,"Lesurer, Mr. Gustave J",0,35.0,0,0,PC 17755,512.3292,C,Gustave,J,Lesurer, Mr
738,739,0,3,"Ivanoff, Mr. Kanio",0,,0,0,349201,7.8958,S,Kanio,,Ivanoff, Mr
739,740,0,3,"Nankoff, Mr. Minko",0,,0,0,349218,7.8958,S,Minko,,Nankoff, Mr
740,741,1,1,"Hawksford, Mr. Walter James",0,,0,0,16988,30.0,S,Walter,James,Hawksford, Mr
741,742,0,1,"Cavendish, Mr. Tyrell William",0,36.0,1,0,19877,78.85,S,Tyrell,William,Cavendish, Mr
742,743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",1,21.0,2,2,PC 17608,262.375,C,Susan,Parker,Ryerson, Miss
743,744,0,3,"McNamee, Mr. Neal",0,24.0,1,0,376566,16.1,S,Neal,,McNamee, Mr
744,745,1,3,"Stranden, Mr. Juho",0,31.0,0,0,STON/O 2. 3101288,7.925,S,Juho,,Stranden, Mr
745,746,0,1,"Crosby, Capt. Edward Gifford",0,70.0,1,1,WE/P 5735,71.0,S,Edward,Gifford,Crosby, Capt
746,747,0,3,"Abbott, Mr. Rossmore Edward",0,16.0,1,1,C.A. 2673,20.25,S,Rossmore,Edward,Abbott, Mr
747,748,1,2,"Sinkkonen, Miss. Anna",1,30.0,0,0,250648,13.0,S,Anna,,Sinkkonen, Miss
748,749,0,1,"Marvin, Mr. Daniel Warner",0,19.0,1,0,113773,53.1,S,Daniel,Warner,Marvin, Mr
749,750,0,3,"Connaghton, Mr. Michael",0,31.0,0,0,335097,7.75,Q,Michael,,Connaghton, Mr
750,751,1,2,"Wells, Miss. Joan",1,4.0,1,1,29103,23.0,S,Joan,,Wells, Miss
751,752,1,3,"Moor, Master. Meier",0,6.0,0,1,392096,12.475,S,Meier,,Moor, Master
752,753,0,3,"Vande Velde, Mr. Johannes Joseph",0,33.0,0,0,345780,9.5,S,Johannes,Joseph,Vande Velde, Mr
753,754,0,3,"Jonkoff, Mr. Lalio",0,23.0,0,0,349204,7.8958,S,Lalio,,Jonkoff, Mr
754,755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,48.0,1,2,220845,65.0,S,Samuel,(Jane,Herman, Mrs
755,756,1,2,"Hamalainen, Master. Viljo",0,0.67,1,1,250649,14.5,S,Viljo,,Hamalainen, Master
756,757,0,3,"Carlsson, Mr. August Sigfrid",0,28.0,0,0,350042,7.7958,S,August,Sigfrid,Carlsson, Mr
757,758,0,2,"Bailey, Mr. Percy Andrew",0,18.0,0,0,29108,11.5,S,Percy,Andrew,Bailey, Mr
758,759,0,3,"Theobald, Mr. Thomas Leonard",0,34.0,0,0,363294,8.05,S,Thomas,Leonard,Theobald, Mr
759,760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",1,33.0,0,0,110152,86.5,S,of,(Lucy,Rothes, the Countess
760,761,0,3,"Garfirth, Mr. John",0,,0,0,358585,14.5,S,John,,Garfirth, Mr
761,762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,41.0,0,0,SOTON/O2 3101272,7.125,S,Iisakki,Antino,Nirva, Mr
762,763,1,3,"Barah, Mr. Hanna Assi",0,20.0,0,0,2663,7.2292,C,Hanna,Assi,Barah, Mr
763,764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",1,36.0,1,2,113760,120.0,S,William,Ernest,Carter, Mrs
764,765,0,3,"Eklund, Mr. Hans Linus",0,16.0,0,0,347074,7.775,S,Hans,Linus,Eklund, Mr
765,766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",1,51.0,1,0,13502,77.9583,S,John,C,Hogeboom, Mrs
766,767,0,1,"Brewe, Dr. Arthur Jackson",0,,0,0,112379,39.6,C,Arthur,Jackson,Brewe, Dr
767,768,0,3,"Mangan, Miss. Mary",1,30.5,0,0,364850,7.75,Q,Mary,,Mangan, Miss
768,769,0,3,"Moran, Mr. Daniel J",0,,1,0,371110,24.15,Q,Daniel,J,Moran, Mr
769,770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,32.0,0,0,8471,8.3625,S,Daniel,Danielsen,Gronnestad, Mr
770,771,0,3,"Lievens, Mr. Rene Aime",0,24.0,0,0,345781,9.5,S,Rene,Aime,Lievens, Mr
771,772,0,3,"Jensen, Mr. Niels Peder",0,48.0,0,0,350047,7.8542,S,Niels,Peder,Jensen, Mr
772,773,0,2,"Mack, Mrs. (Mary)",1,57.0,0,0,S.O./P.P. 3,10.5,S,(Mary),,Mack, Mrs
773,774,0,3,"Elias, Mr. Dibo",0,,0,0,2674,7.225,C,Dibo,,Elias, Mr
774,775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,54.0,1,3,29105,23.0,S,Elizabeth,(Eliza,Hocking, Mrs
775,776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,18.0,0,0,347078,7.75,S,Pehr,Fabian,Myhrman, Mr
776,777,0,3,"Tobin, Mr. Roger",0,,0,0,383121,7.75,Q,Roger,,Tobin, Mr
777,778,1,3,"Emanuel, Miss. Virginia Ethel",1,5.0,0,0,364516,12.475,S,Virginia,Ethel,Emanuel, Miss
778,779,0,3,"Kilgannon, Mr. Thomas J",0,,0,0,36865,7.7375,Q,Thomas,J,Kilgannon, Mr
779,780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,43.0,0,1,24160,211.3375,S,Edward,Scott,Robert, Mrs
780,781,1,3,"Ayoub, Miss. Banoura",1,13.0,0,0,2687,7.2292,C,Banoura,,Ayoub, Miss
781,782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,17.0,1,0,17474,57.0,S,Albert,Adrian,Dick, Mrs
782,783,0,1,"Long, Mr. Milton Clyde",0,29.0,0,0,113501,30.0,S,Milton,Clyde,Long, Mr
783,784,0,3,"Johnston, Mr. Andrew G",0,,1,2,W./C. 6607,23.45,S,Andrew,G,Johnston, Mr
784,785,0,3,"Ali, Mr. William",0,25.0,0,0,SOTON/O.Q. 3101312,7.05,S,William,,Ali, Mr
785,786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,25.0,0,0,374887,7.25,S,Abraham,(David,Harmer, Mr
786,787,1,3,"Sjoblom, Miss. Anna Sofia",1,18.0,0,0,3101265,7.4958,S,Anna,Sofia,Sjoblom, Miss
787,788,0,3,"Rice, Master. George Hugh",0,8.0,4,1,382652,29.125,Q,George,Hugh,Rice, Master
788,789,1,3,"Dean, Master. Bertram Vere",0,1.0,1,2,C.A. 2315,20.575,S,Bertram,Vere,Dean, Master
789,790,0,1,"Guggenheim, Mr. Benjamin",0,46.0,0,0,PC 17593,79.2,C,Benjamin,,Guggenheim, Mr
790,791,0,3,"Keane, Mr. Andrew ""Andy""",0,,0,0,12460,7.75,Q,Andrew,"""Andy""",Keane, Mr
791,792,0,2,"Gaskell, Mr. Alfred",0,16.0,0,0,239865,26.0,S,Alfred,,Gaskell, Mr
792,793,0,3,"Sage, Miss. Stella Anna",1,,8,2,CA. 2343,69.55,S,Stella,Anna,Sage, Miss
793,794,0,1,"Hoyt, Mr. William Fisher",0,,0,0,PC 17600,30.6958,C,William,Fisher,Hoyt, Mr
794,795,0,3,"Dantcheff, Mr. Ristiu",0,25.0,0,0,349203,7.8958,S,Ristiu,,Dantcheff, Mr
795,796,0,2,"Otter, Mr. Richard",0,39.0,0,0,28213,13.0,S,Richard,,Otter, Mr
796,797,1,1,"Leader, Dr. Alice (Farnham)",1,49.0,0,0,17465,25.9292,S,Alice,(Farnham),Leader, Dr
797,798,1,3,"Osman, Mrs. Mara",1,31.0,0,0,349244,8.6833,S,Mara,,Osman, Mrs
798,799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,30.0,0,0,2685,7.2292,C,Yousseff,,Ibrahim Shawah, Mr
799,800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,30.0,1,1,345773,24.15,S,Jean,Baptiste,Van Impe, Mrs
800,801,0,2,"Ponesell, Mr. Martin",0,34.0,0,0,250647,13.0,S,Martin,,Ponesell, Mr
801,802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,31.0,1,1,C.A. 31921,26.25,S,Harvey,(Charlotte,Collyer, Mrs
802,803,1,1,"Carter, Master. William Thornton II",0,11.0,1,2,113760,120.0,S,William,Thornton,Carter, Master
803,804,1,3,"Thomas, Master. Assad Alexander",0,0.42,0,1,2625,8.5167,C,Assad,Alexander,Thomas, Master
804,805,1,3,"Hedman, Mr. Oskar Arvid",0,27.0,0,0,347089,6.975,S,Oskar,Arvid,Hedman, Mr
805,806,0,3,"Johansson, Mr. Karl Johan",0,31.0,0,0,347063,7.775,S,Karl,Johan,Johansson, Mr
806,807,0,1,"Andrews, Mr. Thomas Jr",0,39.0,0,0,112050,0.0,S,Thomas,Jr,Andrews, Mr
807,808,0,3,"Pettersson, Miss. Ellen Natalia",1,18.0,0,0,347087,7.775,S,Ellen,Natalia,Pettersson, Miss
808,809,0,2,"Meyer, Mr. August",0,39.0,0,0,248723,13.0,S,August,,Meyer, Mr
809,810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,33.0,1,0,113806,53.1,S,Norman,Campbell,Chambers, Mrs
810,811,0,3,"Alexander, Mr. William",0,26.0,0,0,3474,7.8875,S,William,,Alexander, Mr
811,812,0,3,"Lester, Mr. James",0,39.0,0,0,A/4 48871,24.15,S,James,,Lester, Mr
812,813,0,2,"Slemen, Mr. Richard James",0,35.0,0,0,28206,10.5,S,Richard,James,Slemen, Mr
813,814,0,3,"Andersson, Miss. Ebba Iris Alfrida",1,6.0,4,2,347082,31.275,S,Ebba,Iris,Andersson, Miss
814,815,0,3,"Tomlin, Mr. Ernest Portage",0,30.5,0,0,364499,8.05,S,Ernest,Portage,Tomlin, Mr
815,816,0,1,"Fry, Mr. Richard",0,,0,0,112058,0.0,S,Richard,,Fry, Mr
816,817,0,3,"Heininen, Miss. Wendla Maria",1,23.0,0,0,STON/O2. 3101290,7.925,S,Wendla,Maria,Heininen, Miss
817,818,0,2,"Mallet, Mr. Albert",0,31.0,1,1,S.C./PARIS 2079,37.0042,C,Albert,,Mallet, Mr
818,819,0,3,"Holm, Mr. John Fredrik Alexander",0,43.0,0,0,C 7075,6.45,S,John,Fredrik,Holm, Mr
819,820,0,3,"Skoog, Master. Karl Thorsten",0,10.0,3,2,347088,27.9,S,Karl,Thorsten,Skoog, Master
820,821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,52.0,1,1,12749,93.5,S,Charles,Melville,Hays, Mrs
821,822,1,3,"Lulic, Mr. Nikola",0,27.0,0,0,315098,8.6625,S,Nikola,,Lulic, Mr
822,823,0,1,"Reuchlin, Jonkheer. John George",0,38.0,0,0,19972,0.0,S,John,George,Reuchlin, Jonkheer
823,824,1,3,"Moor, Mrs. (Beila)",1,27.0,0,1,392096,12.475,S,(Beila),,Moor, Mrs
824,825,0,3,"Panula, Master. Urho Abraham",0,2.0,4,1,3101295,39.6875,S,Urho,Abraham,Panula, Master
825,826,0,3,"Flynn, Mr. John",0,,0,0,368323,6.95,Q,John,,Flynn, Mr
826,827,0,3,"Lam, Mr. Len",0,,0,0,1601,56.4958,S,Len,,Lam, Mr
827,828,1,2,"Mallet, Master. Andre",0,1.0,0,2,S.C./PARIS 2079,37.0042,C,Andre,,Mallet, Master
828,829,1,3,"McCormack, Mr. Thomas Joseph",0,,0,0,367228,7.75,Q,Thomas,Joseph,McCormack, Mr
829,830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",1,62.0,0,0,113572,80.0,,George,Nelson,Stone, Mrs
830,831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,15.0,1,0,2659,14.4542,C,Antoni,(Selini,Yasbeck, Mrs
831,832,1,2,"Richards, Master. George Sibley",0,0.83,1,1,29106,18.75,S,George,Sibley,Richards, Master
832,833,0,3,"Saad, Mr. Amin",0,,0,0,2671,7.2292,C,Amin,,Saad, Mr
833,834,0,3,"Augustsson, Mr. Albert",0,23.0,0,0,347468,7.8542,S,Albert,,Augustsson, Mr
834,835,0,3,"Allum, Mr. Owen George",0,18.0,0,0,2223,8.3,S,Owen,George,Allum, Mr
835,836,1,1,"Compton, Miss. Sara Rebecca",1,39.0,1,1,PC 17756,83.1583,C,Sara,Rebecca,Compton, Miss
836,837,0,3,"Pasic, Mr. Jakob",0,21.0,0,0,315097,8.6625,S,Jakob,,Pasic, Mr
837,838,0,3,"Sirota, Mr. Maurice",0,,0,0,392092,8.05,S,Maurice,,Sirota, Mr
838,839,1,3,"Chip, Mr. Chang",0,32.0,0,0,1601,56.4958,S,Chang,,Chip, Mr
839,840,1,1,"Marechal, Mr. Pierre",0,,0,0,11774,29.7,C,Pierre,,Marechal, Mr
840,841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,20.0,0,0,SOTON/O2 3101287,7.925,S,Ilmari,Rudolf,Alhomaki, Mr
841,842,0,2,"Mudd, Mr. Thomas Charles",0,16.0,0,0,S.O./P.P. 3,10.5,S,Thomas,Charles,Mudd, Mr
842,843,1,1,"Serepeca, Miss. Augusta",1,30.0,0,0,113798,31.0,C,Augusta,,Serepeca, Miss
843,844,0,3,"Lemberopolous, Mr. Peter L",0,34.5,0,0,2683,6.4375,C,Peter,L,Lemberopolous, Mr
844,845,0,3,"Culumovic, Mr. Jeso",0,17.0,0,0,315090,8.6625,S,Jeso,,Culumovic, Mr
845,846,0,3,"Abbing, Mr. Anthony",0,42.0,0,0,C.A. 5547,7.55,S,Anthony,,Abbing, Mr
846,847,0,3,"Sage, Mr. Douglas Bullen",0,,8,2,CA. 2343,69.55,S,Douglas,Bullen,Sage, Mr
847,848,0,3,"Markoff, Mr. Marin",0,35.0,0,0,349213,7.8958,C,Marin,,Markoff, Mr
848,849,0,2,"Harper, Rev. John",0,28.0,0,1,248727,33.0,S,John,,Harper, Rev
849,850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",1,,1,0,17453,89.1042,C,Samuel,L,Goldenberg, Mrs
850,851,0,3,"Andersson, Master. Sigvard Harald Elias",0,4.0,4,2,347082,31.275,S,Sigvard,Harald,Andersson, Master
851,852,0,3,"Svensson, Mr. Johan",0,74.0,0,0,347060,7.775,S,Johan,,Svensson, Mr
852,853,0,3,"Boulos, Miss. Nourelain",1,9.0,1,1,2678,15.2458,C,Nourelain,,Boulos, Miss
853,854,1,1,"Lines, Miss. Mary Conover",1,16.0,0,1,PC 17592,39.4,S,Mary,Conover,Lines, Miss
854,855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,44.0,1,0,244252,26.0,S,Ernest,Courtenay,Carter, Mrs
855,856,1,3,"Aks, Mrs. Sam (Leah Rosen)",1,18.0,0,1,392091,9.35,S,Sam,(Leah,Aks, Mrs
856,857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,45.0,1,1,36928,164.8667,S,George,Dennick,Wick, Mrs
857,858,1,1,"Daly, Mr. Peter Denis ",0,51.0,0,0,113055,26.55,S,Peter,Denis,Daly, Mr
858,859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",1,24.0,0,3,2666,19.2583,C,Solomon,(Latifa,Baclini, Mrs
859,860,0,3,"Razi, Mr. Raihed",0,,0,0,2629,7.2292,C,Raihed,,Razi, Mr
860,861,0,3,"Hansen, Mr. Claus Peter",0,41.0,2,0,350026,14.1083,S,Claus,Peter,Hansen, Mr
861,862,0,2,"Giles, Mr. Frederick Edward",0,21.0,1,0,28134,11.5,S,Frederick,Edward,Giles, Mr
862,863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1,48.0,0,0,17466,25.9292,S,Frederick,Joel,Swift, Mrs
863,864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",1,,8,2,CA. 2343,69.55,S,Dorothy,Edith,Sage, Miss
864,865,0,2,"Gill, Mr. John William",0,24.0,0,0,233866,13.0,S,John,William,Gill, Mr
865,866,1,2,"Bystrom, Mrs. (Karolina)",1,42.0,0,0,236852,13.0,S,(Karolina),,Bystrom, Mrs
866,867,1,2,"Duran y More, Miss. Asuncion",1,27.0,1,0,SC/PARIS 2149,13.8583,C,Asuncion,,Duran y More, Miss
867,868,0,1,"Roebling, Mr. Washington Augustus II",0,31.0,0,0,PC 17590,50.4958,S,Washington,Augustus,Roebling, Mr
868,869,0,3,"van Melkebeke, Mr. Philemon",0,,0,0,345777,9.5,S,Philemon,,van Melkebeke, Mr
869,870,1,3,"Johnson, Master. Harold Theodor",0,4.0,1,1,347742,11.1333,S,Harold,Theodor,Johnson, Master
